nom_instance,config,root_obj,obj_sol1,time_sol1,gap_sol1,time,solved,feas,opt,obj,LB,gap,nb_nodes,nb_cuts,valid
inst25_6_LIN_f5.txt,K ,"46,92",,,,"1000,00",0,,,,,,,,
inst25_6_LIN_f5.txt,P ,"46,92",,,,"1000,00",0,,,,,,,,
inst25_6_LIN_f5.txt,ITK ,"46,95",,,,"1000,00",0,,,,,,,,
inst25_6_LIN_f5.txt,PIT ,"46,95",,,,"1000,00",0,,,,,,,,
inst25_6_LIN_f5.txt,PIK ,"46,92",,,,"1000,00",0,,,,,,,,
inst25_6_LIN_f5.txt,PTK ,"46,95",,,,"1000,00",0,,,,,,,,
inst25_6_LIN_f5.txt,PITK ,"46,95",,,,"1000,00",0,,,,,,,,
inst25_7_LIN_f5.txt, ,"41,51",,,,"1000,00",0,,,,,,,,
inst25_7_LIN_f5.txt,I ,"41,51",,,,"1000,00",0,,,,,,,,
inst25_7_LIN_f5.txt,T ,"41,62",,,,"1000,00",0,,,,,,,,
inst25_7_LIN_f5.txt,K ,"41,51",,,,"1000,00",0,,,,,,,,
inst25_7_LIN_f5.txt,P ,"41,51",,,,"1000,00",0,,,,,,,,
inst25_7_LIN_f5.txt,ITK ,"41,60",,,,"1000,00",0,,,,,,,,
inst25_7_LIN_f5.txt,PIT ,"41,60",,,,"1000,00",0,,,,,,,,
inst25_7_LIN_f5.txt,PIK ,"41,51",,,,"1000,00",0,,,,,,,,
inst25_7_LIN_f5.txt,PTK ,"41,62",,,,"1000,00",0,,,,,,,,
inst25_7_LIN_f5.txt,PITK ,"41,60",,,,"1000,00",0,,,,,,,,
inst25_8_LIN_f5.txt, ,"71,23",,,,"1000,00",0,,,,,,,,
inst25_8_LIN_f5.txt,I ,"71,23",,,,"1000,00",0,,,,,,,,
inst25_8_LIN_f5.txt,T ,"71,25",,,,"1000,00",0,,,,,,,,
inst25_8_LIN_f5.txt,K ,"71,23",,,,"1000,00",0,,,,,,,,
inst25_8_LIN_f5.txt,P ,"71,23",,,,"1000,00",0,,,,,,,,
inst25_8_LIN_f5.txt,ITK ,"71,25",,,,"1000,00",0,,,,,,,,
inst25_8_LIN_f5.txt,PIT ,"71,25",,,,"1000,00",0,,,,,,,,
inst25_8_LIN_f5.txt,PIK ,"71,23",,,,"1000,00",0,,,,,,,,
inst25_8_LIN_f5.txt,PTK ,"71,25",,,,"1000,00",0,,,,,,,,
inst25_8_LIN_f5.txt,PITK ,"71,25",,,,"1000,00",0,,,,,,,,
inst25_9_LIN_f5.txt, ,"61,50",,,,"1000,00",0,,,,,,,,
inst25_9_LIN_f5.txt,I ,"61,50",,,,"1000,00",0,,,,,,,,
inst25_9_LIN_f5.txt,T ,"61,56",,,,"1000,00",0,,,,,,,,
inst25_9_LIN_f5.txt,K ,"61,50",,,,"1000,00",0,,,,,,,,
inst25_9_LIN_f5.txt,P ,"61,50",,,,"1000,00",0,,,,,,,,
inst25_9_LIN_f5.txt,ITK ,"61,56",,,,"1000,00",0,,,,,,,,
inst25_9_LIN_f5.txt,PIT ,"61,56",,,,"1000,00",0,,,,,,,,
inst25_9_LIN_f5.txt,PIK ,"61,50",,,,"1000,00",0,,,,,,,,
inst25_9_LIN_f5.txt,PTK ,"61,56",,,,"1000,00",0,,,,,,,,
inst25_9_LIN_f5.txt,PITK ,"61,56",,,,"1000,00",0,,,,,,,,
inst30_2_LIN_f5.txt, ,"78,72",,,,"1000,00",0,,,,,,,,
inst30_2_LIN_f5.txt,I ,"78,72",,,,"1000,00",0,,,,,,,,
inst30_2_LIN_f5.txt,T ,"79,09",,,,"1000,00",0,,,,,,,,
inst30_2_LIN_f5.txt,K ,"78,72",,,,"1000,00",0,,,,,,,,
inst30_2_LIN_f5.txt,P ,"78,72",,,,"1000,00",0,,,,,,,,
inst30_2_LIN_f5.txt,ITK ,"79,03",,,,"1000,00",0,,,,,,,,
inst30_2_LIN_f5.txt,PIT ,"79,03",,,,"1000,00",0,,,,,,,,
inst30_2_LIN_f5.txt,PIK ,"78,72",,,,"1000,00",0,,,,,,,,
inst30_2_LIN_f5.txt,PTK ,"79,09",,,,"1000,00",0,,,,,,,,
inst30_2_LIN_f5.txt,PITK ,"79,03",,,,"1000,00",0,,,,,,,,
inst30_3_LIN_f5.txt, ,"62,53",,,,"1000,00",0,,,,,,,,
inst30_3_LIN_f5.txt,I ,"62,53",,,,"1000,00",0,,,,,,,,
inst30_3_LIN_f5.txt,T ,"62,53",,,,"1000,00",0,,,,,,,,
inst30_3_LIN_f5.txt,K ,"62,53",,,,"1000,00",0,,,,,,,,
inst30_3_LIN_f5.txt,P ,"62,53",,,,"1000,00",0,,,,,,,,
inst30_3_LIN_f5.txt,ITK ,"62,53",,,,"1000,00",0,,,,,,,,
inst30_3_LIN_f5.txt,PIT ,"62,53",,,,"1000,00",0,,,,,,,,
inst30_3_LIN_f5.txt,PIK ,"62,53",,,,"1000,00",0,,,,,,,,
inst30_3_LIN_f5.txt,PTK ,"62,53",,,,"1000,00",0,,,,,,,,
inst30_3_LIN_f5.txt,PITK ,"62,53",,,,"1000,00",0,,,,,,,,
inst30_4_LIN_f5.txt, ,"47,97",,,,"1000,00",0,,,,,,,,
inst30_4_LIN_f5.txt,I ,"47,97",,,,"1000,00",0,,,,,,,,
inst30_4_LIN_f5.txt,T ,"48,23",,,,"1000,00",0,,,,,,,,
inst30_4_LIN_f5.txt,K ,"47,97",,,,"1000,00",0,,,,,,,,
inst30_4_LIN_f5.txt,P ,"47,97",,,,"1000,00",0,,,,,,,,
inst30_4_LIN_f5.txt,ITK ,"48,23",,,,"1000,00",0,,,,,,,,
inst30_4_LIN_f5.txt,PIT ,"48,23",,,,"1000,00",0,,,,,,,,
inst30_4_LIN_f5.txt,PIK ,"47,97",,,,"1000,00",0,,,,,,,,
inst30_4_LIN_f5.txt,PTK ,"48,23",,,,"1000,00",0,,,,,,,,
inst30_4_LIN_f5.txt,PITK ,"48,23",,,,"1000,00",0,,,,,,,,
inst30_5_LIN_f5.txt, ,"16,52",,,,"1000,00",0,,,,,,,,
inst30_5_LIN_f5.txt,I ,"16,52",,,,"1000,00",0,,,,,,,,
inst30_5_LIN_f5.txt,T ,"16,70",,,,"1000,00",0,,,,,,,,
inst30_5_LIN_f5.txt,K ,"16,52",,,,"1000,00",0,,,,,,,,
inst30_5_LIN_f5.txt,P ,"16,52",,,,"1000,00",0,,,,,,,,
inst30_5_LIN_f5.txt,ITK ,"16,70",,,,"1000,00",0,,,,,,,,
inst30_5_LIN_f5.txt,PIT ,"16,70",,,,"1000,00",0,,,,,,,,
inst30_5_LIN_f5.txt,PIK ,"16,52",,,,"1000,00",0,,,,,,,,
inst30_5_LIN_f5.txt,PTK ,"16,70",,,,"1000,00",0,,,,,,,,
inst30_5_LIN_f5.txt,PITK ,"16,70",,,,"1000,00",0,,,,,,,,
inst30_6_LIN_f5.txt, ,"39,00",,,,"1000,00",0,,,,,,,,
inst30_6_LIN_f5.txt,I ,"39,00",,,,"1000,00",0,,,,,,,,
inst30_6_LIN_f5.txt,T ,"39,00",,,,"1000,00",0,,,,,,,,
inst30_6_LIN_f5.txt,K ,"39,00",,,,"1000,00",0,,,,,,,,
inst30_6_LIN_f5.txt,P ,"39,00",,,,"1000,00",0,,,,,,,,
inst30_6_LIN_f5.txt,ITK ,"39,00",,,,"1000,00",0,,,,,,,,
inst30_6_LIN_f5.txt,PIT ,"39,00",,,,"1000,00",0,,,,,,,,
inst30_6_LIN_f5.txt,PIK ,"39,00",,,,"1000,00",0,,,,,,,,
inst30_6_LIN_f5.txt,PTK ,"39,00",,,,"1000,00",0,,,,,,,,
inst30_6_LIN_f5.txt,PITK ,"39,00",,,,"1000,00",0,,,,,,,,
inst30_7_LIN_f5.txt, ,"158,60",,,,"1000,00",0,,,,,,,,
inst30_7_LIN_f5.txt,I ,"158,60",,,,"1000,00",0,,,,,,,,
inst30_7_LIN_f5.txt,T ,"158,70",,,,"1000,00",0,,,,,,,,
inst30_7_LIN_f5.txt,K ,"158,60",,,,"1000,00",0,,,,,,,,
inst30_7_LIN_f5.txt,P ,"158,60",,,,"1000,00",0,,,,,,,,
inst30_7_LIN_f5.txt,ITK ,"158,70",,,,"1000,00",0,,,,,,,,
inst30_7_LIN_f5.txt,PIT ,"158,70",,,,"1000,00",0,,,,,,,,
inst30_7_LIN_f5.txt,PIK ,"158,60",,,,"1000,00",0,,,,,,,,
inst30_7_LIN_f5.txt,PTK ,"158,70",,,,"1000,00",0,,,,,,,,
inst30_7_LIN_f5.txt,PITK ,"158,70",,,,"1000,00",0,,,,,,,,
inst30_8_LIN_f5.txt, ,"52,70",,,,"1000,00",0,,,,,,,,
inst30_8_LIN_f5.txt,I ,"52,70",,,,"1000,00",0,,,,,,,,
inst30_8_LIN_f5.txt,T ,"52,73",,,,"1000,00",0,,,,,,,,
inst30_8_LIN_f5.txt,K ,"52,70",,,,"1000,00",0,,,,,,,,
inst30_8_LIN_f5.txt,P ,"52,70",,,,"1000,00",0,,,,,,,,
inst30_8_LIN_f5.txt,ITK ,"52,73",,,,"1000,00",0,,,,,,,,
inst30_8_LIN_f5.txt,PIT ,"52,73",,,,"1000,00",0,,,,,,,,
inst30_8_LIN_f5.txt,PIK ,"52,70",,,,"1000,00",0,,,,,,,,
inst30_8_LIN_f5.txt,PTK ,"52,73",,,,"1000,00",0,,,,,,,,
inst30_8_LIN_f5.txt,PITK ,"52,73",,,,"1000,00",0,,,,,,,,
inst30_9_LIN_f5.txt, ,"24,91",,,,"1000,00",0,,,,,,,,
inst30_9_LIN_f5.txt,I ,"24,91",,,,"1000,00",0,,,,,,,,
inst30_9_LIN_f5.txt,T ,"24,92",,,,"1000,00",0,,,,,,,,
inst30_9_LIN_f5.txt,K ,"24,91",,,,"1000,00",0,,,,,,,,
inst30_9_LIN_f5.txt,P ,"24,91",,,,"1000,00",0,,,,,,,,
inst30_9_LIN_f5.txt,ITK ,"24,92",,,,"1000,00",0,,,,,,,,
inst30_9_LIN_f5.txt,PIT ,"24,92",,,,"1000,00",0,,,,,,,,
inst30_9_LIN_f5.txt,PIK ,"24,91",,,,"1000,00",0,,,,,,,,
inst30_9_LIN_f5.txt,PTK ,"24,92",,,,"1000,00",0,,,,,,,,
inst30_9_LIN_f5.txt,PITK ,"24,92",,,,"1000,00",0,,,,,,,,
